|prime192v1 (ANSI x9.62)|,|6277101735386680763835789423176059013767194773182842284081|,|0|,|1.7976931348623157e+308|,|0|,|0|
|prime192v2 (ANSI x9.62)|,|6277101735386680763835789423078825936192100537584385056049|,|0|,|1.7976931348623157e+308|,|0|,|0|
|prime192v3 (ANSI x9.62)|,|6277101735386680763835789423166314882687165660350679936019|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ssc-192 (other)|,|4930024174431634640599033341125441632693811654341940586403|,|0|,|1.7976931348623157e+308|,|0|,|0|
|brainpoolP224r1 (Brainpool)|,|22721622932454352787552537995910923612567546342330757191396560966559|,|0|,|1.7976931348623157e+308|,|0|,|0|
|brainpoolP224t1 (Brainpool)|,|22721622932454352787552537995910923612567546342330757191396560966559|,|0|,|1.7976931348623157e+308|,|0|,|0|
|P-224 (NIST)|,|26959946667150639794667015087019625940457807714424391721682722368061|,|0|,|1.7976931348623157e+308|,|0|,|0|
|224-bit Random ECP Group (Oakley)|,|26959946667150639794667015087019625940457807714424391721682722368061|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansip224r1 (ANSI X9.63)|,|26959946667150639794667015087019625940457807714424391721682722368061|,|0|,|1.7976931348623157e+308|,|0|,|0|
|secp224r1 (SECG)|,|26959946667150639794667015087019625940457807714424391721682722368061|,|0|,|1.7976931348623157e+308|,|0|,|0|
|wap-wsg-idm-ecid-wtls12 (WTLS)|,|26959946667150639794667015087019625940457807714424391721682722368061|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Curve4417 (other)|,|26959946667150639794667015087019630598406707739507919450642540907951|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Fp224BN (other)|,|26959946667149205758383469736921690242718878200571531029749235996909|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ssc-224 (other)|,|21174292597673270169193562049053723134442099121024262551089688143309|,|0|,|1.7976931348623157e+308|,|0|,|0|
|BADA55-VR-224 (other)|,|26959946667150639794667015087019625750473112757966691837284557762681|,|0|,|1.7976931348623157e+308|,|0|,|0|
|BADA55-VPR-224 (other)|,|26959946667150639794667015087019626926434063199188035923908887661277|,|0|,|1.7976931348623157e+308|,|0|,|0|
|BADA55-VPR2-224 (other)|,|26959946667150639794667015087019630011607578293774157398356967301647|,|0|,|1.7976931348623157e+308|,|0|,|0|
|K-233 (NIST)|,|3450873173395281893717377931138512760570940988862252126328087024741343|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit233k1 (ANSI X9.63)|,|3450873173395281893717377931138512760570940988862252126328087024741343|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect233k1 (SECG)|,|3450873173395281893717377931138512760570940988862252126328087024741343|,|0|,|1.7976931348623157e+308|,|0|,|0|
|wap-wsg-idm-ecid-wtls10 (WTLS)|,|3450873173395281893717377931138512760570940988862252126328087024741343|,|0|,|1.7976931348623157e+308|,|0|,|0|
|B-233 (NIST)|,|6901746346790563787434755862277025555839812737345013555379383634485463|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit233r1 (ANSI X9.63)|,|6901746346790563787434755862277025555839812737345013555379383634485463|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect233r1 (SECG)|,|6901746346790563787434755862277025555839812737345013555379383634485463|,|0|,|1.7976931348623157e+308|,|0|,|0|
|wap-wsg-idm-ecid-wtls11 (WTLS)|,|6901746346790563787434755862277025555839812737345013555379383634485463|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit193r1 (ANSI X9.63)|,|6277101735386680763835789423269548053691575186051040197193|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit193r2 (ANSI X9.63)|,|6277101735386680763835789423314955362437298222279840143829|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect193r1 (SECG)|,|6277101735386680763835789423269548053691575186051040197193|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect193r2 (SECG)|,|6277101735386680763835789423314955362437298222279840143829|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2pnb208w1 (ANSI x9.62)|,|6319530221984476934661765632900719012846431750114578083741|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit239k1 (ANSI X9.63)|,|220855883097298041197912187592864814948216561321709848887480219215362213|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect239k1 (SECG)|,|220855883097298041197912187592864814948216561321709848887480219215362213|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb239v1 (ANSI x9.62)|,|220855883097298041197912187592864814557886993776713230936715041207411783|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2onb239v4 (ANSI x9.62)|,|220855883097298041197912187592864814848700889963720502470613317401095819|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansip224k1 (ANSI X9.63)|,|26959946667150639794667015087019640346510327083120074548994958668279|,|0|,|1.7976931348623157e+308|,|0|,|0|
|secp224k1 (SECG)|,|26959946667150639794667015087019640346510327083120074548994958668279|,|0|,|1.7976931348623157e+308|,|0|,|0|
|mnt4 (Miyaji-Nakabayashi-Takano)|,|1124984654526861897351865205551134254199281270688380623265871195502307021|,|0|,|1.7976931348623157e+308|,|0|,|0|
|mnt5/1 (Miyaji-Nakabayashi-Takano)|,|1456268479172808959148733486940327264608218463421238003553122264354852869|,|0|,|1.7976931348623157e+308|,|0|,|0|
|mnt5/2 (Miyaji-Nakabayashi-Takano)|,|1456268479172808959148733486940327264608218463421238003553122264354852869|,|0|,|1.7976931348623157e+308|,|0|,|0|
|mnt5/3 (Miyaji-Nakabayashi-Takano)|,|1456268479172808959148733486940327264608218463421238003553122264354852869|,|0|,|1.7976931348623157e+308|,|0|,|0|
|prime239v1 (ANSI x9.62)|,|883423532389192164791648750360308884807550341691627752275345424702807307|,|0|,|1.7976931348623157e+308|,|0|,|0|
|prime239v2 (ANSI x9.62)|,|883423532389192164791648750360308886392687657546993855147765732451295331|,|0|,|1.7976931348623157e+308|,|0|,|0|
|prime239v3 (ANSI x9.62)|,|883423532389192164791648750360308884771190369765922550517967171058034001|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb191v3 (ANSI x9.62)|,|523091811282223396986315785270930752647646535584668335779|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb191v2 (ANSI x9.62)|,|784637716923335095479473677925814481401065348266378101107|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn190 (Barreto-Naehrig)|,|882718062907666288196217719484638682513035928574189633549|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb191v1 (ANSI x9.62)|,|1569275433846670190958947355803350458831205595451630533029|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2onb191v4 (ANSI x9.62)|,|1569275433846670190958947355850489840390288316692555548253|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb239v3 (ANSI x9.62)|,|88342353238919216479164875037145925622548965147075144322778604225055999|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb239v2 (ANSI x9.62)|,|147237255398198694131941458395243209523006695456232690299263349237764653|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2onb239v5 (ANSI x9.62)|,|147237255398198694131941458395243209941155336136268919080327220639225603|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2pnb272w1 (ANSI x9.62)|,|116235492452543488393823301680748870034491124166583946466668991869818652235041|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2onb191v5 (ANSI x9.62)|,|392318858461667547739736838945125218608676137305618089511|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn222 (Barreto-Naehrig)|,|3776454638595735622662624104352069527295808446240650308050481053793|,|0|,|1.7976931348623157e+308|,|0|,|0|
|M-221 (other)|,|421249166674228746791672110734682167926895081980396304944335052891|,|0|,|1.7976931348623157e+308|,|0|,|0|
|E-222 (other)|,|1684996666696914987166688442938726735569737456760058294185521417407|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Curve22103 (other)|,|421249166674228746791672110734681522412213359496917167944873418789|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Curve1174 (other)|,|904625697166532776746648320380374280092339035279495474023489261773642975601|,|0|,|1.7976931348623157e+308|,|0|,|0|
|FourQ (other)|,|73846995687063900142583536357581573884798075859800097461294096333596429543|,|0|,|1.7976931348623157e+308|,|0|,|0|
