|w-511-mers (NUMS)|,|6703903964971298549787012499102923063739682910296196688861780721860882015036721809851437433650982323597912666986781878544290267505364471357287734177288607|,|0|,|1.7976931348623157e+308|,|0|,|0|
|gost512 (GOST)|,|3623986102229003635907788753683874306021320925534678605086546150450856166623969164898305032863068499961404079437936585455865192212970734808812618120619743|,|0|,|1.7976931348623157e+308|,|0|,|0|
|P-521 (NIST)|,|6864797660130609714981900799081393217269435300143305409394463459185543183397655394245057746333217197532963996371363321113864768612440380340372808892707005449|,|0|,|1.7976931348623157e+308|,|0|,|0|
|521-bit Random ECP Group (Oakley)|,|6864797660130609714981900799081393217269435300143305409394463459185543183397655394245057746333217197532963996371363321113864768612440380340372808892707005449|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansip521r1 (ANSI X9.63)|,|6864797660130609714981900799081393217269435300143305409394463459185543183397655394245057746333217197532963996371363321113864768612440380340372808892707005449|,|0|,|1.7976931348623157e+308|,|0|,|0|
|secp521r1 (SECG)|,|6864797660130609714981900799081393217269435300143305409394463459185543183397655394245057746333217197532963996371363321113864768612440380340372808892707005449|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Tom-521 (other)|,|6864797660130609714981900799081393217269435300143305409394463459185543183397656052122559640661454554977296311391480858037121987999716643812574028291115057151|,|0|,|1.7976931348623157e+308|,|0|,|0|
|K-409 (NIST)|,|330527984395124299475957654016385519914202341482140609642324395022880711289249191050673258457777458014096366590617731358671|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit409k1 (ANSI X9.63)|,|330527984395124299475957654016385519914202341482140609642324395022880711289249191050673258457777458014096366590617731358671|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect409k1 (SECG)|,|330527984395124299475957654016385519914202341482140609642324395022880711289249191050673258457777458014096366590617731358671|,|0|,|1.7976931348623157e+308|,|0|,|0|
|B-409 (NIST)|,|661055968790248598951915308032771039828404682964281219284648798304157774827374805208143723762179110965979867288366567526771|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ansit409r1 (ANSI X9.63)|,|661055968790248598951915308032771039828404682964281219284648798304157774827374805208143723762179110965979867288366567526771|,|0|,|1.7976931348623157e+308|,|0|,|0|
|sect409r1 (SECG)|,|661055968790248598951915308032771039828404682964281219284648798304157774827374805208143723762179110965979867288366567526771|,|0|,|1.7976931348623157e+308|,|0|,|0|
|c2tnb431r1 (ANSI x9.62)|,|550132875817621995948098052409342004650086721304725510946523726312246334661592590780763978563125341997711919748453208343530129|,|0|,|1.7976931348623157e+308|,|0|,|0|
|BLS12-638 (Barreto-Lynn-Scott)|,|219251119771344696405774021764183233417591210126646941054157095923964932206472226527334834765904652086236540876580366888700214273|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn414 (Barreto-Naehrig)|,|23798378007415224600523786020682647333689401448557870707284909992007740222957543118812793071766370473094186144051937595621389|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn446 (Barreto-Naehrig)|,|102211695604069718983520304652693874995639508460729604902280098199782626401528481486963081749137698194804284966854672709980015705456737|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Ed448 (other)|,|181709681073901722637330951972001133588410340171829515070372549795146003961539585716195755291692375963310293709091662304773755859649779|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Ed448-Goldilocks (other)|,|181709681073901722637330951972001133588410340171829515070372549795146003961539585716195755291692375963310293709091662304773755859649779|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn478 (Barreto-Naehrig)|,|438995889888186407347652991425301965681188858026820794321677547168174289130769667499086895369551161693205410443647102461394826290024401809178637|,|0|,|1.7976931348623157e+308|,|0|,|0|
|E-521 (other)|,|1716199415032652428745475199770348304317358825035826352348615864796385795849413675475876651663657849636693659065234142604319282948702542317993421293670108523|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Curve41417 (other)|,|5288447750321988791615322464262168318627237463714249754277190328831105466135348245791335989419337099796002495788978276839289|,|0|,|1.7976931348623157e+308|,|0|,|0|
